imdb_id,title,year,runtime_min,budget,revenue,avg_rating,num_votes,rating,dubious
tt0113627,"Leaving Las Vegas",1995,111,3600000,49800000,7.5,145292,2,0
tt0154421,"The Idiots",1998,117,2500000,7200,6.7,36091,3,0
tt0268978,"A Beautiful Mind",2001,135,58000000,316791257,8.2,1053712,1,NULL
tt0117509,"Romeo + Juliet",1996,120,14500000,147298761,6.7,261007,3,1
tt0286499,"Bend It Like Beckham",2002,112,3500000,76585951,6.7,123022,3,NULL
tt0048624,Sissi,1955,102,6000000,NULL,7,11125,NULL,NULL
tt0049762,"Sissi: The Young Empress",1956,107,NULL,NULL,6.7,8057,3,1
tt0050974,"Sissi: The Fateful Years of an Empress",1957,109,NULL,NULL,6.6,6604,NULL,NULL
tt0416331,"Go for Zucker",2004,95,NULL,NULL,6.7,2933,NULL,NULL
tt0195685,"Erin Brockovich",2000,131,52000000,256271286,7.5,246400,3,0
tt0382330,"As It Is in Heaven",2004,133,NULL,NULL,7.5,19286,NULL,NULL
tt0094596,Virgin,1988,88,NULL,NULL,6,1660,NULL,NULL
tt0067309,Klute,1971,114,2500000,12512637,7.1,33750,3,0
tt0242527,"The Hole",2001,102,4158370,7819851,6.2,49990,NULL,NULL
tt0102494,"My Own Private Idaho",1991,104,2500000,6400000,6.9,67176,1,0
tt0088184,"Stranger Than Paradise",1984,89,100000,2436000,7.4,43348,NULL,NULL
tt0315733,"21 Grams",2003,124,20000000,60427839,7.6,253626,3,1
tt0129774,Bandyta,1997,102,NULL,NULL,6.5,1106,NULL,NULL
tt0138704,Pi,1998,84,60000,3221152,7.3,192964,2,0
tt0061418,"Bonnie and Clyde",1967,111,2500000,70000000,7.7,128175,3,0
tt0097240,"Drugstore Cowboy",1989,102,2500000,4700000,7.2,44172,2,0
tt0162650,Shaft,2000,99,46000000,107626125,6,85378,NULL,NULL
tt0265343,"Monsoon Wedding",2001,114,1200000,30787356,7.3,27900,3,0
tt0461894,"7 Virgins",2005,86,NULL,NULL,6.3,2776,NULL,NULL
tt0067741,Shaft,1971,100,1125000,12121618,6.6,23040,1,0
tt0100935,"Wild at Heart",1990,125,9500000,14569027,7.2,112606,2,0
tt0043265,"The African Queen",1951,105,1000000,10750000,7.7,88892,0,0
tt0119217,"Good Will Hunting",1997,126,10000000,225933435,8.4,1217649,0,0
tt0050976,"The Seventh Seal",1957,96,150000,311212,8.1,216436,1,0
tt0120601,"Being John Malkovich",1999,113,13000000,22863596,7.7,370032,3,0
tt0069257,"Shaft's Big Score!",1972,104,1978000,10000000,6.1,3893,NULL,NULL
tt0070679,"Shaft in Africa",1973,112,2142000,1458000,5.9,3466,NULL,NULL
tt0443453,Borat,2006,84,18000000,262552893,7.4,477262,1,0
tt0120689,"The Green Mile",1999,189,60000000,286801374,8.6,1562083,1,0
tt0055852,"Cleo from 5 to 7",1962,90,NULL,NULL,7.8,31578,3,0
tt0105236,"Reservoir Dogs",1992,99,1200000,2859750,8.3,1171202,0,0
tt0427312,"Grizzly Man",2005,103,NULL,NULL,7.7,67654,NULL,NULL
tt0058083,"Fail Safe",1964,112,NULL,NULL,8,27935,1,0
tt0409182,Poseidon,2006,98,160000000,181700000,5.7,116034,2,0
tt0340855,Monster,2003,109,8000000,58469210,7.3,173126,3,NULL
tt0097626,"Johnny Handsome",1989,94,20000000,7237794,6.1,11972,NULL,NULL
tt0058329,Marnie,1964,130,2135000,7000000,7.1,57695,3,0
tt0110265,"Killing Zoe",1993,96,1500000,418961,6.4,22512,NULL,NULL
tt0314331,"Love Actually",2003,135,40000000,250779876,7.5,580661,3,0
tt0125439,"Notting Hill",1999,124,42000000,363889678,7.2,384767,3,0
tt0073486,"One Flew Over the Cuckoo's Nest",1975,133,3000000,108981275,8.6,1157611,2,1
tt0072446,"The Promised Land",1975,179,NULL,NULL,7.8,4543,NULL,NULL
tt0457513,Scoop,2006,96,4000000,39220946,6.6,90659,NULL,NULL
tt0116308,Fire,1996,104,NULL,501533,7.1,6769,3,0
tt0046912,"Dial M for Murder",1954,105,1400000,3000000,8.1,204839,0,0
tt0109707,"Ed Wood",1994,127,18000000,5900000,7.8,191471,3,0
tt0454931,Requiem,2006,93,NULL,99963,6.8,6929,3,0
tt0112641,Casino,1995,178,50000000,116112375,8.2,619803,2,1
tt0080455,"The Blues Brothers",1980,133,27000000,115229890,7.9,229501,1,NULL
tt0089457,Ladyhawke,1985,121,20000000,18432000,6.9,55295,0,0
tt0110729,"Once Were Warriors",1994,102,950000,6700000,7.9,39393,NULL,NULL
tt0312004,"Wallace & Gromit: The Curse of the Were-Rabbit",2005,85,30000000,192610372,7.5,157526,1,0
tt0438488,"Terminator Salvation",2009,115,200000000,371353001,6.5,392888,2,NULL
tt0085549,Flashdance,1983,95,7000000,201521203,6.2,64168,3,0
tt0436445,"Not Here to Be Loved",2005,93,NULL,NULL,7.1,1785,NULL,NULL
tt0054215,Psycho,1960,109,1999,2007,8.5,785544,3,0
tt0367631,D.E.B.S.,2004,91,3500000,97446,5.5,19909,3,0
tt0048347,"The Man with the Golden Arm",1955,119,1000000,4350000,7.3,13412,NULL,NULL
tt0313196,"The Crime of Padre Amaro",2002,118,1800000,NULL,6.7,15021,NULL,NULL
tt0019702,Blackmail,1929,85,NULL,NULL,6.9,13533,2,0
tt0129387,"There's Something About Mary",1998,119,23000000,369900000,7.1,349156,3,0
tt0407265,Transamerica,2005,103,1000000,13350369,7.3,43316,3,NULL
tt0119314,"The Horse Whisperer",1998,169,60000000,186883563,6.7,46596,NULL,NULL
tt0042876,Rashomon,1950,88,250000,117668,8.1,196697,0,0
tt0115632,Basquiat,1996,107,3300000,3022292,6.9,23831,2,0
tt0137523,"Fight Club",1999,139,63000000,100853753,8.8,2609583,1,NULL
tt0069113,"The Poseidon Adventure",1972,117,5000000,84563118,7.1,54014,1,0
tt0237539,"Bread and Tulips",2000,114,NULL,9735211,7.3,12535,NULL,NULL
tt0276919,Dogville,2003,171,10000000,16690617,8,168775,3,0
tt0308476,"The Cuckoo",2002,99,NULL,NULL,7.7,8245,NULL,NULL
tt0145487,Spider-Man,2002,121,139000000,821708551,7.4,968862,1,0
tt0316654,"Spider-Man 2",2004,127,200000000,788976453,7.5,785520,1,0
tt0413300,"Spider-Man 3",2007,139,258000000,894983373,6.3,700792,2,0
tt0040766,"Secret Beyond the Door...",1947,99,1500000,NULL,6.6,6386,NULL,NULL
tt0360486,Constantine,2005,121,100000000,230900000,7,407958,1,0
tt0095016,"Die Hard",1988,132,28000000,140767956,8.2,1030607,3,0
tt0120201,"Starship Troopers",1997,129,105000000,121214377,7.3,346513,3,NULL
tt0120616,"The Mummy",1999,124,80000000,415885488,7.1,502454,1,1
tt0298130,"The Ring",2002,115,48000000,249348933,7.1,402386,3,0
tt0047396,"Rear Window",1954,112,1000000,37042336,8.4,569542,3,1
tt0112384,"Apollo 13",1995,140,52000000,355237933,7.7,338487,3,0
tt0243255,"Fat Girl",2001,86,NULL,766000,6.4,14071,3,0
tt0056869,"The Birds",1963,119,2500000,11500000,7.6,220198,3,0
tt0453383,"Next Door",2005,75,2400000,NULL,6.4,11289,NULL,NULL
tt0068611,Frenzy,1972,116,2000000,12600000,7.4,53392,3,0
tt0049470,"The Man Who Knew Too Much",1956,120,1200000,11300000,7.4,76203,2,0
tt0250258,"The Experiment",2001,120,NULL,13782896,7.7,98881,NULL,NULL
tt0065214,"The Wild Bunch",1969,135,6244087,638641,7.9,95446,NULL,NULL
tt0114681,"To Die For",1995,106,20000000,21300000,6.8,59763,NULL,NULL
tt0073195,Jaws,1975,124,7000000,470653000,8.1,737754,3,0
tt0077766,"Jaws 2",1978,116,20000000,187884000,5.8,92619,2,0
tt0093300,"Jaws: The Revenge",1987,89,23000000,51881012,3.1,53575,3,0
tt0099348,"Dances with Wolves",1990,181,22000000,424208848,8,310439,1,0
tt0405094,"The Lives of Others",2006,137,2000000,77672685,8.4,443364,0,0
tt0079470,"Monty Python's Life of Brian",1979,94,4000000,20833252,8,435339,3,0
tt0322259,"2 Fast 2 Furious",2003,107,76000000,236350661,6,324334,1,0
tt0198781,"Monsters, Inc.",2001,92,115000000,579700000,8.1,1075576,1,NULL
tt0120885,"Wag the Dog",1997,97,15000000,64256513,7.1,93470,NULL,NULL
tt0319061,"Big Fish",2003,125,70000000,123200000,7.9,478655,1,0
tt0384537,"Silent Hill",2006,125,50000000,100605135,6.5,263023,3,0
tt0274558,"The Hours",2002,114,25000000,108846217,7.5,147150,3,NULL
tt0382625,"The Da Vinci Code",2006,149,125000000,760006945,6.7,486134,1,0
tt0071360,"The Conversation",1974,113,1600000,4794457,7.7,137124,1,0
tt0069293,Solaris,1972,167,NULL,NULL,7.9,105379,1,0
tt0362227,"The Terminal",2004,128,60000000,219417255,7.4,535578,1,0
tt0056592,"To Kill a Mockingbird",1962,129,2000000,13129846,8.2,351846,3,0
tt0032551,"The Grapes of Wrath",1940,129,800000,1591000,8.1,108372,3,0
tt0120338,Titanic,1997,194,200000000,2264162353,8,1392894,3,NULL
tt0317248,"City of God",2002,130,3300000,30641770,8.6,871220,1,0
tt0043014,"Sunset Boulevard",1950,110,1752000,5000000,8.4,261308,3,0
tt0093058,"Full Metal Jacket",1987,116,30000000,46357676,8.2,851472,0,0
tt0083866,"E.T. the Extra-Terrestrial",1982,115,10500000,797307407,7.9,472118,3,1
tt0116629,"Independence Day",1996,145,75000000,817400891,7,647121,3,0
tt0133093,"The Matrix",1999,136,63000000,463517383,8.7,2248330,3,0
tt0234215,"The Matrix Reloaded",2003,138,150000000,738599701,7.2,670571,2,0
tt0242653,"The Matrix Revolutions",2003,129,150000000,424988211,6.7,575329,3,0
tt0089755,"Out of Africa",1985,161,31000000,227514205,7.2,93112,3,0
tt0119654,"Men in Black",1997,98,90000000,589390539,7.3,664335,1,NULL
tt0120912,"Men in Black II",2002,88,140000000,445135288,6.2,431820,1,NULL
tt0084516,Poltergeist,1982,114,10700000,121733131,7.3,194974,3,0
tt0408306,Munich,2005,164,70000000,130982129,7.5,253579,1,0
tt0363163,Downfall,2004,156,16000000,92181574,8.2,400604,3,1
tt0050986,"Wild Strawberries",1957,92,NULL,NULL,8.1,124700,2,0
tt0335345,"The Passion of the Christ",2004,127,30000000,610063468,7.3,274497,3,0
tt0325710,"The Last Samurai",2003,154,140000000,456800000,7.8,505196,0,0
tt0120890,"Wild Things",1998,108,20000000,67200000,6.6,141741,3,0
tt0004972,"The Birth of a Nation",1915,195,100000,11000000,6.1,28312,2,0
tt0103855,"The Bodyguard",1992,129,25000000,411006740,6.4,159677,2,0
tt0087332,Ghostbusters,1984,105,30000000,296640120,7.8,487607,2,NULL
tt0077631,Grease,1978,110,6000000,396271103,7.2,326262,3,0
tt0142688,"The Ninth Gate",1999,133,38000000,58401898,6.7,210260,1,0
tt0095159,"A Fish Called Wanda",1988,108,7500000,188593712,7.5,165654,3,0
tt0064276,"Easy Rider",1969,95,400000,60000000,7.2,123720,1,0
tt0087553,"The Killing Fields",1984,141,14400000,34700291,7.8,63726,NULL,NULL
tt0117951,Trainspotting,1996,93,4000000,71981823,8.1,769340,2,NULL
tt0110148,"Interview with the Vampire: The Vampire Chronicles",1994,123,60000000,223664608,7.5,376896,1,NULL
tt0114814,"The Usual Suspects",1995,106,6000000,23300000,8.5,1239659,1,0
tt0032138,"The Wizard of Oz",1939,102,2777000,33754967,8.1,467801,3,NULL
tt0018455,Sunrise,1927,94,NULL,1636000,8.1,56766,2,0
tt0046359,"Stalag 17",1953,120,1661530,10000000,7.9,61530,0,0
tt0076734,"Soldier of Orange",1977,165,NULL,NULL,7.6,14831,1,0
tt0243155,"Bridget Jones's Diary",2001,97,25000000,281929795,6.8,286949,3,0
tt0092563,"Angel Heart",1987,113,17000000,17185954,7.2,104152,1,0
tt0066434,"THX 1138",1971,86,777000,2437000,6.6,57623,0,0
tt0118799,"Life Is Beautiful",1997,116,20000000,230098753,8.6,813188,0,0
tt0116922,"Lost Highway",1997,134,15000000,3836866,7.6,170534,1,0
tt0098635,"When Harry Met Sally...",1989,95,16000000,92823546,7.7,272985,3,NULL
tt0264464,"Catch Me If You Can",2002,141,52000000,352114312,8.1,1239211,2,0
tt0180093,"Requiem for a Dream",2000,102,4500000,7390108,8.3,973822,3,0
tt0064115,"Butch Cassidy and the Sundance Kid",1969,110,6000000,102308889,8,239526,1,0
tt0015648,"Battleship Potemkin",1925,66,NULL,45100,7.9,65181,0,0
tt0212720,"A.I. Artificial Intelligence",2001,146,100000000,235926552,7.2,339280,1,0
tt0055928,"Dr. No",1962,110,1000000,59000000,7.2,195707,1,0
tt0385700,"Final Fantasy VII: Advent Children",2005,101,NULL,NULL,7.1,59726,3,0
